Demanda,Canal,Semana,Temporada,Demanda_m3s,Provisto_m3s,Deficit_m3s
1,3,36,1,0.0,0.0,0.0
1,3,36,2,0.0,0.0,0.0
1,3,36,3,0.0,0.0,0.0
1,3,36,4,0.0,0.0,0.0
1,3,36,5,0.0,0.0,0.0
1,3,37,1,0.0,0.0,0.0
1,3,37,2,0.0,0.0,0.0
1,3,37,3,0.0,0.0,0.0
1,3,37,4,0.0,0.0,0.0
1,3,37,5,0.0,0.0,0.0
1,3,38,1,0.0,0.0,0.0
1,3,38,2,0.0,0.0,0.0
1,3,38,3,0.0,0.0,0.0
1,3,38,4,0.0,0.0,0.0
1,3,38,5,0.0,0.0,0.0
1,3,39,1,0.0,0.0,0.0
1,3,39,2,0.0,0.0,0.0
1,3,39,3,0.0,0.0,0.0
1,3,39,4,0.0,0.0,0.0
1,3,39,5,0.0,0.0,0.0
1,3,40,1,0.0,0.0,0.0
1,3,40,2,0.0,0.0,0.0
1,3,40,3,0.0,0.0,0.0
1,3,40,4,0.0,0.0,0.0
1,3,40,5,0.0,0.0,0.0
1,3,41,1,0.0,0.0,0.0
1,3,41,2,0.0,0.0,0.0
1,3,41,3,0.0,0.0,0.0
1,3,41,4,0.0,0.0,0.0
1,3,41,5,0.0,0.0,0.0
1,3,42,1,0.0,0.0,0.0
1,3,42,2,0.0,0.0,0.0
1,3,42,3,0.0,0.0,0.0
1,3,42,4,0.0,0.0,0.0
1,3,42,5,0.0,0.0,0.0
1,3,43,1,0.0,0.0,0.0
1,3,43,2,0.0,0.0,0.0
1,3,43,3,0.0,0.0,0.0
1,3,43,4,0.0,0.0,0.0
1,3,43,5,0.0,0.0,0.0
1,3,44,1,0.0,0.0,0.0
1,3,44,2,0.0,0.0,0.0
1,3,44,3,0.0,0.0,0.0
1,3,44,4,0.0,0.0,0.0
1,3,44,5,0.0,0.0,0.0
1,3,45,1,0.0,14.676881044234506,0.0
1,3,45,2,0.0,91.2232414774719,0.0
1,3,45,3,0.0,60.262993541475254,0.0
1,3,45,4,0.0,85.20188449950783,0.0
1,3,45,5,0.0,0.0,0.0
1,3,46,1,0.0,58.29327852419678,0.0
1,3,46,2,0.0,247.0047718302305,0.0
1,3,46,3,0.0,206.85932429613868,0.0
1,3,46,4,0.0,77.6912562128231,0.0
1,3,46,5,0.0,0.0,0.0
1,3,47,1,0.0,0.0,0.0
1,3,47,2,0.0,42.58393180236685,0.0
1,3,47,3,0.0,72.23464143661653,0.0
1,3,47,4,0.0,0.0,0.0
1,3,47,5,0.0,0.0,0.0
1,3,48,1,0.0,122.68545988266933,0.0
1,3,48,2,0.0,50.405320808417,0.0
1,3,48,3,0.0,109.65003225507073,0.0
1,3,48,4,0.0,86.41868440294968,0.0
1,3,48,5,0.0,0.0,0.0
1,4,1,1,47.0,49.45634035100025,0.0
1,4,1,2,47.0,48.89331816474977,0.0
1,4,1,3,47.0,48.04074994657233,0.0
1,4,1,4,47.0,47.427491802233554,0.0
1,4,1,5,47.0,57.69923624039223,0.0
1,4,2,1,47.0,69.70982661968063,0.0
1,4,2,2,47.0,49.866846796632075,0.0
1,4,2,3,47.0,61.26128706350406,0.0
1,4,2,4,47.0,49.809581496965606,0.0
1,4,2,5,47.0,47.31791238384163,0.0
1,4,3,1,47.0,50.31144460601032,0.0
1,4,3,2,47.0,48.41064562714104,0.0
1,4,3,3,47.0,51.18509702020803,0.0
1,4,3,4,47.0,65.02789730139003,0.0
1,4,3,5,47.0,48.12867808206697,0.0
1,4,4,1,47.0,50.87987724254522,0.0
1,4,4,2,47.0,54.31127698615484,0.0
1,4,4,3,47.0,61.14053001545565,0.0
1,4,4,4,47.0,55.638013697141645,0.0
1,4,4,5,47.0,47.51986171681862,0.0
1,4,5,1,0.0,0.0,0.0
1,4,5,2,0.0,0.0,0.0
1,4,5,3,0.0,0.0,0.0
1,4,5,4,0.0,0.0,0.0
1,4,5,5,0.0,0.0,0.0
1,4,6,1,0.0,0.0,0.0
1,4,6,2,0.0,0.0,0.0
1,4,6,3,0.0,0.0,0.0
1,4,6,4,0.0,0.0,0.0
1,4,6,5,0.0,0.0,0.0
1,4,7,1,0.0,0.0,0.0
1,4,7,2,0.0,0.0,0.0
1,4,7,3,0.0,0.0,0.0
1,4,7,4,0.0,0.0,0.0
1,4,7,5,0.0,0.0,0.0
1,4,8,1,0.0,0.0,0.0
1,4,8,2,0.0,0.0,0.0
1,4,8,3,0.0,0.0,0.0
1,4,8,4,0.0,0.0,0.0
1,4,8,5,0.0,0.0,0.0
1,4,9,1,0.0,0.0,0.0
1,4,9,2,0.0,0.0,0.0
1,4,9,3,0.0,0.0,0.0
1,4,9,4,0.0,0.0,0.0
1,4,9,5,0.0,0.0,0.0
1,4,10,1,0.0,0.0,0.0
1,4,10,2,0.0,0.0,0.0
1,4,10,3,0.0,0.0,0.0
1,4,10,4,0.0,0.0,0.0
1,4,10,5,0.0,0.0,0.0
1,4,11,1,0.0,0.0,0.0
1,4,11,2,0.0,0.0,0.0
1,4,11,3,0.0,0.0,0.0
1,4,11,4,0.0,0.0,0.0
1,4,11,5,0.0,0.0,0.0
1,4,12,1,0.0,0.0,0.0
1,4,12,2,0.0,0.0,0.0
1,4,12,3,0.0,0.0,0.0
1,4,12,4,0.0,0.0,0.0
1,4,12,5,0.0,0.0,0.0
1,4,13,1,0.0,0.0,0.0
1,4,13,2,0.0,0.0,0.0
1,4,13,3,0.0,0.0,0.0
1,4,13,4,0.0,0.0,0.0
1,4,13,5,0.0,0.0,0.0
1,4,14,1,0.0,0.0,0.0
1,4,14,2,0.0,0.0,0.0
1,4,14,3,0.0,0.0,0.0
1,4,14,4,0.0,0.0,0.0
1,4,14,5,0.0,0.0,0.0
1,4,15,1,0.0,0.0,0.0
1,4,15,2,0.0,0.0,0.0
1,4,15,3,0.0,0.0,0.0
1,4,15,4,0.0,0.0,0.0
1,4,15,5,0.0,0.0,0.0
1,4,16,1,0.0,0.0,0.0
1,4,16,2,0.0,0.0,0.0
1,4,16,3,0.0,0.0,0.0
1,4,16,4,0.0,0.0,0.0
1,4,16,5,0.0,0.0,0.0
1,4,17,1,0.0,0.0,0.0
1,4,17,2,0.0,0.0,0.0
1,4,17,3,0.0,0.0,0.0
1,4,17,4,0.0,0.0,0.0
1,4,17,5,0.0,0.0,0.0
1,4,18,1,0.0,0.0,0.0
1,4,18,2,0.0,0.0,0.0
1,4,18,3,0.0,0.0,0.0
1,4,18,4,0.0,0.0,0.0
1,4,18,5,0.0,0.0,0.0
1,4,19,1,0.0,0.0,0.0
1,4,19,2,0.0,0.0,0.0
1,4,19,3,0.0,0.0,0.0
1,4,19,4,0.0,0.0,0.0
1,4,19,5,0.0,0.0,0.0
1,4,20,1,0.0,0.0,0.0
1,4,20,2,0.0,0.0,0.0
1,4,20,3,0.0,0.0,0.0
1,4,20,4,0.0,0.0,0.0
1,4,20,5,0.0,0.0,0.0
1,4,21,1,47.0,49.434381922901835,0.0
1,4,21,2,47.0,50.18985712203761,0.0
1,4,21,3,47.0,51.45280383319785,0.0
1,4,21,4,47.0,50.68496082916333,0.0
1,4,21,5,47.0,50.12949615290124,0.0
1,4,22,1,47.0,50.61461249807623,0.0
1,4,22,2,47.0,47.83774578967871,0.0
1,4,22,3,47.0,50.78177718135814,0.0
1,4,22,4,47.0,48.9416014009752,0.0
1,4,22,5,47.0,51.68338911779605,0.0
1,4,23,1,47.0,51.2460716184874,0.0
1,4,23,2,47.0,52.81577310256693,0.0
1,4,23,3,47.0,52.844965548202275,0.0
1,4,23,4,47.0,56.56225113071521,0.0
1,4,23,5,47.0,48.4363378485054,0.0
1,4,24,1,47.0,51.05736668213021,0.0
1,4,24,2,47.0,48.71908911121215,0.0
1,4,24,3,47.0,52.350491992259286,0.0
1,4,24,4,47.0,50.983478961150766,0.0
1,4,24,5,47.0,50.47610574684242,0.0
1,4,25,1,47.0,51.54989572338703,0.0
1,4,25,2,47.0,49.42804191965087,0.0
1,4,25,3,47.0,56.65321352425585,0.0
1,4,25,4,47.0,50.56710562872012,0.0
1,4,25,5,47.0,51.155646852963464,0.0
1,4,26,1,47.0,51.21347158636069,0.0
1,4,26,2,47.0,53.60049130786641,0.0
1,4,26,3,47.0,49.6637003617531,0.0
1,4,26,4,47.0,53.34020164246458,0.0
1,4,26,5,47.0,50.56691295214224,0.0
1,4,27,1,47.0,51.14842983563851,0.0
1,4,27,2,47.0,53.65644487648086,0.0
1,4,27,3,47.0,51.504038910229085,0.0
1,4,27,4,47.0,53.081057289247745,0.0
1,4,27,5,47.0,53.11982802365179,0.0
1,4,28,1,47.0,51.59934488671492,0.0
1,4,28,2,47.0,52.836864922405645,0.0
1,4,28,3,47.0,51.35249051149242,0.0
1,4,28,4,47.0,52.263664942020405,0.0
1,4,28,5,47.0,53.44140049314003,0.0
1,4,29,1,47.0,50.75151720118825,0.0
1,4,29,2,47.0,53.51116715866176,0.0
1,4,29,3,47.0,53.20354947422122,0.0
1,4,29,4,47.0,50.04075026380844,0.0
1,4,29,5,47.0,51.07677311910839,0.0
1,4,30,1,47.0,50.999036203604064,0.0
1,4,30,2,47.0,51.41386783939999,0.0
1,4,30,3,47.0,50.598216683258464,0.0
1,4,30,4,47.0,54.67057193207806,0.0
1,4,30,5,47.0,55.051620249144335,0.0
1,4,31,1,47.0,50.74823532584805,0.0
1,4,31,2,47.0,50.22063854051493,0.0
1,4,31,3,47.0,52.16585987166222,0.0
1,4,31,4,47.0,56.011605117485146,0.0
1,4,31,5,47.0,59.67700273211963,0.0
1,4,32,1,47.0,50.66028641306047,0.0
1,4,32,2,47.0,48.77346196330845,0.0
1,4,32,3,47.0,49.533196309790476,0.0
1,4,32,4,47.0,49.21648864615591,0.0
1,4,32,5,47.0,52.99967521516153,0.0
1,4,33,1,47.0,52.38848592467023,0.0
1,4,33,2,47.0,52.72163897646308,0.0
1,4,33,3,47.0,56.023538487138524,0.0
1,4,33,4,47.0,58.61167719144583,0.0
1,4,33,5,47.0,54.83007460087781,0.0
1,4,34,1,47.0,54.060528178678545,0.0
1,4,34,2,47.0,49.31421312696173,0.0
1,4,34,3,47.0,50.767953537199155,0.0
1,4,34,4,47.0,56.80131832919855,0.0
1,4,34,5,47.0,50.69063244128412,0.0
1,4,35,1,47.0,54.081331045002585,0.0
1,4,35,2,47.0,51.57492821298925,0.0
1,4,35,3,47.0,53.13538229417566,0.0
1,4,35,4,47.0,49.938552263178785,0.0
1,4,35,5,47.0,53.08090333154819,0.0
1,4,36,1,47.0,50.130705489019114,0.0
1,4,36,2,47.0,51.61248722959364,0.0
1,4,36,3,47.0,51.108763306407,0.0
1,4,36,4,47.0,54.07817944444153,0.0
1,4,36,5,47.0,53.029643286943354,0.0
1,4,37,1,47.0,48.56091498469955,0.0
1,4,37,2,47.0,49.7330027137621,0.0
1,4,37,3,47.0,50.027449026064275,0.0
1,4,37,4,47.0,53.59395173599559,0.0
1,4,37,5,47.0,50.28747037290685,0.0
1,4,38,1,47.0,49.06668058971313,0.0
1,4,38,2,47.0,48.75580107013293,0.0
1,4,38,3,47.0,53.060432640243555,0.0
1,4,38,4,47.0,48.15388096030834,0.0
1,4,38,5,47.0,54.35875217380131,0.0
1,4,39,1,47.0,48.82682219991518,0.0
1,4,39,2,47.0,49.889994371294335,0.0
1,4,39,3,47.0,48.94896047998711,0.0
1,4,39,4,47.0,49.23352533632937,0.0
1,4,39,5,47.0,50.26692950957829,0.0
1,4,40,1,47.0,50.15441370525677,0.0
1,4,40,2,47.0,48.50944814809078,0.0
1,4,40,3,47.0,49.74103716478473,0.0
1,4,40,4,47.0,50.57610521351901,0.0
1,4,40,5,47.0,51.32744730348895,0.0
1,4,41,1,47.0,47.79905967421259,0.0
1,4,41,2,47.0,49.53195269896514,0.0
1,4,41,3,47.0,47.792485972905325,0.0
1,4,41,4,47.0,49.47764505661151,0.0
1,4,41,5,47.0,49.62393168185902,0.0
1,4,42,1,47.0,52.333450874384084,0.0
1,4,42,2,47.0,53.780167834592106,0.0
1,4,42,3,47.0,48.68727556975481,0.0
1,4,42,4,47.0,51.22301707995214,0.0
1,4,42,5,47.0,52.43050190946222,0.0
1,4,43,1,47.0,49.04440370639433,0.0
1,4,43,2,47.0,52.06442080548877,0.0
1,4,43,3,47.0,50.46277437065455,0.0
1,4,43,4,47.0,49.71213306006989,0.0
1,4,43,5,47.0,50.4747701923729,0.0
1,4,44,1,47.0,48.07326346267248,0.0
1,4,44,2,47.0,50.2643230345859,0.0
1,4,44,3,47.0,48.72541242232459,0.0
1,4,44,4,47.0,50.037041734813535,0.0
1,4,44,5,47.0,49.29308865915247,0.0
1,4,45,1,47.0,50.688463576933394,0.0
1,4,45,2,47.0,56.120730053268495,0.0
1,4,45,3,47.0,50.138121115559336,0.0
1,4,45,4,47.0,54.5288192204072,0.0
1,4,45,5,47.0,47.991231469688145,0.0
1,4,46,1,47.0,58.02845990082651,0.0
1,4,46,2,47.0,47.93987468008522,0.0
1,4,46,3,47.0,47.73764115546406,0.0
1,4,46,4,47.0,48.97534192767182,0.0
1,4,46,5,47.0,48.66528618276126,0.0
1,4,47,1,47.0,47.33651318312084,0.0
1,4,47,2,47.0,47.59243469012804,0.0
1,4,47,3,47.0,47.02745466344104,0.0
1,4,47,4,47.0,47.44856128197662,0.0
1,4,47,5,47.0,48.061139775014446,0.0
1,4,48,1,47.0,57.29933638052016,0.0
1,4,48,2,47.0,51.80478520914957,0.0
1,4,48,3,47.0,50.278098335996134,0.0
1,4,48,4,47.0,66.98636639398094,0.0
1,4,48,5,47.0,47.41082244138642,0.0
2,1,1,1,0.0,0.0,0.0
2,1,1,2,0.0,0.0,0.0
2,1,1,3,0.0,0.0,0.0
2,1,1,4,0.0,0.0,0.0
2,1,1,5,0.0,0.0,0.0
2,1,2,1,0.0,0.0,0.0
2,1,2,2,0.0,0.0,0.0
2,1,2,3,0.0,0.0,0.0
2,1,2,4,0.0,0.0,0.0
2,1,2,5,0.0,0.0,0.0
2,1,3,1,0.0,0.0,0.0
2,1,3,2,0.0,0.0,0.0
2,1,3,3,0.0,0.0,0.0
2,1,3,4,0.0,0.0,0.0
2,1,3,5,0.0,0.0,0.0
2,1,4,1,0.0,0.0,0.0
2,1,4,2,0.0,0.0,0.0
2,1,4,3,0.0,0.0,0.0
2,1,4,4,0.0,0.0,0.0
2,1,4,5,0.0,0.0,0.0
2,1,5,1,0.0,0.0,0.0
2,1,5,2,0.0,0.0,0.0
2,1,5,3,0.0,0.0,0.0
2,1,5,4,0.0,0.0,0.0
2,1,5,5,0.0,0.0,0.0
2,1,6,1,0.0,0.0,0.0
2,1,6,2,0.0,0.0,0.0
2,1,6,3,0.0,0.0,0.0
2,1,6,4,0.0,0.0,0.0
2,1,6,5,0.0,0.0,0.0
2,1,7,1,0.0,0.0,0.0
2,1,7,2,0.0,0.0,0.0
2,1,7,3,0.0,0.0,0.0
2,1,7,4,0.0,0.0,0.0
2,1,7,5,0.0,0.0,0.0
2,1,8,1,0.0,0.0,0.0
2,1,8,2,0.0,0.0,0.0
2,1,8,3,0.0,0.0,0.0
2,1,8,4,0.0,0.0,0.0
2,1,8,5,0.0,0.0,0.0
2,1,9,1,0.0,0.0,0.0
2,1,9,2,0.0,0.0,0.0
2,1,9,3,0.0,0.0,0.0
2,1,9,4,0.0,0.0,0.0
2,1,9,5,0.0,0.0,0.0
2,1,10,1,0.0,0.0,0.0
2,1,10,2,0.0,0.0,0.0
2,1,10,3,0.0,0.0,0.0
2,1,10,4,0.0,0.0,0.0
2,1,10,5,0.0,0.0,0.0
2,1,11,1,0.0,0.0,0.0
2,1,11,2,0.0,0.0,0.0
2,1,11,3,0.0,0.0,0.0
2,1,11,4,0.0,0.0,0.0
2,1,11,5,0.0,0.0,0.0
2,1,12,1,0.0,0.0,0.0
2,1,12,2,0.0,0.0,0.0
2,1,12,3,0.0,0.0,0.0
2,1,12,4,0.0,0.0,0.0
2,1,12,5,0.0,0.0,0.0
2,1,13,1,0.0,0.0,0.0
2,1,13,2,0.0,0.0,0.0
2,1,13,3,0.0,0.0,0.0
2,1,13,4,0.0,0.0,0.0
2,1,13,5,0.0,0.0,0.0
2,1,14,1,0.0,0.0,0.0
2,1,14,2,0.0,0.0,0.0
2,1,14,3,0.0,0.0,0.0
2,1,14,4,0.0,0.0,0.0
2,1,14,5,0.0,0.0,0.0
2,1,15,1,0.0,0.0,0.0
2,1,15,2,0.0,0.0,0.0
2,1,15,3,0.0,0.0,0.0
2,1,15,4,0.0,0.0,0.0
2,1,15,5,0.0,0.0,0.0
2,1,16,1,0.0,0.0,0.0
2,1,16,2,0.0,0.0,0.0
2,1,16,3,0.0,0.0,0.0
2,1,16,4,0.0,0.0,0.0
2,1,16,5,0.0,0.0,0.0
2,1,17,1,0.0,0.0,0.0
2,1,17,2,0.0,0.0,0.0
2,1,17,3,0.0,0.0,0.0
2,1,17,4,0.0,0.0,0.0
2,1,17,5,0.0,0.0,0.0
2,1,18,1,0.0,0.0,0.0
2,1,18,2,0.0,0.0,0.0
2,1,18,3,0.0,0.0,0.0
2,1,18,4,0.0,0.0,0.0
2,1,18,5,0.0,0.0,0.0
2,1,19,1,0.0,0.0,0.0
2,1,19,2,0.0,0.0,0.0
2,1,19,3,0.0,0.0,0.0
2,1,19,4,0.0,0.0,0.0
2,1,19,5,0.0,0.0,0.0
2,1,20,1,0.0,0.0,0.0
2,1,20,2,0.0,0.0,0.0
2,1,20,3,0.0,0.0,0.0
2,1,20,4,0.0,0.0,0.0
2,1,20,5,0.0,0.0,0.0
2,1,21,1,0.0,0.0,0.0
2,1,21,2,0.0,0.0,0.0
2,1,21,3,0.0,0.0,0.0
2,1,21,4,0.0,0.0,0.0
2,1,21,5,0.0,0.0,0.0
2,1,22,1,0.0,0.0,0.0
2,1,22,2,0.0,0.0,0.0
2,1,22,3,0.0,0.0,0.0
2,1,22,4,0.0,0.0,0.0
2,1,22,5,0.0,0.0,0.0
2,1,23,1,0.0,0.0,0.0
2,1,23,2,0.0,0.0,0.0
2,1,23,3,0.0,0.0,0.0
2,1,23,4,0.0,0.0,0.0
2,1,23,5,0.0,0.0,0.0
2,1,24,1,0.0,0.0,0.0
2,1,24,2,0.0,0.0,0.0
2,1,24,3,0.0,0.0,0.0
2,1,24,4,0.0,0.0,0.0
2,1,24,5,0.0,0.0,0.0
2,1,25,1,0.0,0.0,0.0
2,1,25,2,0.0,0.0,0.0
2,1,25,3,0.0,0.0,0.0
2,1,25,4,0.0,0.0,0.0
2,1,25,5,0.0,0.0,0.0
2,1,26,1,0.0,0.0,0.0
2,1,26,2,0.0,0.0,0.0
2,1,26,3,0.0,0.0,0.0
2,1,26,4,0.0,0.0,0.0
2,1,26,5,0.0,0.0,0.0
2,1,27,1,0.0,0.0,0.0
2,1,27,2,0.0,0.0,0.0
2,1,27,3,0.0,0.0,0.0
2,1,27,4,0.0,0.0,0.0
2,1,27,5,0.0,0.0,0.0
2,1,28,1,0.0,0.0,0.0
2,1,28,2,0.0,0.0,0.0
2,1,28,3,0.0,0.0,0.0
2,1,28,4,0.0,0.0,0.0
2,1,28,5,0.0,0.0,0.0
2,1,29,1,0.0,0.0,0.0
2,1,29,2,0.0,0.0,0.0
2,1,29,3,0.0,0.0,0.0
2,1,29,4,0.0,0.0,0.0
2,1,29,5,0.0,0.0,0.0
2,1,30,1,0.0,0.0,0.0
2,1,30,2,0.0,0.0,0.0
2,1,30,3,0.0,0.0,0.0
2,1,30,4,0.0,0.0,0.0
2,1,30,5,0.0,0.0,0.0
2,1,31,1,0.0,0.0,0.0
2,1,31,2,0.0,0.0,0.0
2,1,31,3,0.0,0.0,0.0
2,1,31,4,0.0,0.0,0.0
2,1,31,5,0.0,0.0,0.0
2,1,32,1,0.0,0.0,0.0
2,1,32,2,0.0,0.0,0.0
2,1,32,3,0.0,0.0,0.0
2,1,32,4,0.0,0.0,0.0
2,1,32,5,0.0,0.0,0.0
2,1,33,1,0.0,0.0,0.0
2,1,33,2,0.0,0.0,0.0
2,1,33,3,0.0,0.0,0.0
2,1,33,4,0.0,0.0,0.0
2,1,33,5,0.0,0.0,0.0
2,1,34,1,0.0,0.0,0.0
2,1,34,2,0.0,0.0,0.0
2,1,34,3,0.0,0.0,0.0
2,1,34,4,0.0,0.0,0.0
2,1,34,5,0.0,0.0,0.0
2,1,35,1,0.0,0.0,0.0
2,1,35,2,0.0,0.0,0.0
2,1,35,3,0.0,0.0,0.0
2,1,35,4,0.0,0.0,0.0
2,1,35,5,0.0,0.0,0.0
2,1,36,1,0.0,0.0,0.0
2,1,36,2,0.0,0.0,0.0
2,1,36,3,0.0,0.0,0.0
2,1,36,4,0.0,0.0,0.0
2,1,36,5,0.0,0.0,0.0
2,1,37,1,0.0,0.0,0.0
2,1,37,2,0.0,0.0,0.0
2,1,37,3,0.0,0.0,0.0
2,1,37,4,0.0,0.0,0.0
2,1,37,5,0.0,0.0,0.0
2,1,38,1,0.0,0.0,0.0
2,1,38,2,0.0,0.0,0.0
2,1,38,3,0.0,0.0,0.0
2,1,38,4,0.0,0.0,0.0
2,1,38,5,0.0,0.0,0.0
2,1,39,1,0.0,0.0,0.0
2,1,39,2,0.0,0.0,0.0
2,1,39,3,0.0,0.0,0.0
2,1,39,4,0.0,0.0,0.0
2,1,39,5,0.0,0.0,0.0
2,1,40,1,0.0,0.0,0.0
2,1,40,2,0.0,0.0,0.0
2,1,40,3,0.0,0.0,0.0
2,1,40,4,0.0,0.0,0.0
2,1,40,5,0.0,0.0,0.0
2,1,41,1,0.0,0.0,0.0
2,1,41,2,0.0,0.0,0.0
2,1,41,3,0.0,0.0,0.0
2,1,41,4,0.0,0.0,0.0
2,1,41,5,0.0,0.0,0.0
2,1,42,1,0.0,0.0,0.0
2,1,42,2,0.0,0.0,0.0
2,1,42,3,0.0,0.0,0.0
2,1,42,4,0.0,0.0,0.0
2,1,42,5,0.0,0.0,0.0
2,1,43,1,0.0,0.0,0.0
2,1,43,2,0.0,0.0,0.0
2,1,43,3,0.0,0.0,0.0
2,1,43,4,0.0,0.0,0.0
2,1,43,5,0.0,0.0,0.0
2,1,44,1,0.0,0.0,0.0
2,1,44,2,0.0,0.0,0.0
2,1,44,3,0.0,0.0,0.0
2,1,44,4,0.0,0.0,0.0
2,1,44,5,0.0,0.0,0.0
2,1,45,1,0.0,0.0,0.0
2,1,45,2,0.0,0.0,0.0
2,1,45,3,0.0,0.0,0.0
2,1,45,4,0.0,0.0,0.0
2,1,45,5,0.0,0.0,0.0
2,1,46,1,0.0,0.0,0.0
2,1,46,2,0.0,0.0,0.0
2,1,46,3,0.0,0.0,0.0
2,1,46,4,0.0,0.0,0.0
2,1,46,5,0.0,0.0,0.0
2,1,47,1,0.0,0.0,0.0
2,1,47,2,0.0,0.0,0.0
2,1,47,3,0.0,0.0,0.0
2,1,47,4,0.0,0.0,0.0
2,1,47,5,0.0,0.0,0.0
2,1,48,1,0.0,0.0,0.0
2,1,48,2,0.0,0.0,0.0
2,1,48,3,0.0,0.0,0.0
2,1,48,4,0.0,0.0,0.0
2,1,48,5,0.0,0.0,0.0
2,2,1,1,10.6,10.6,0.0
2,2,1,2,10.6,10.6,0.0
2,2,1,3,10.6,10.6,0.0
2,2,1,4,10.6,10.6,0.0
2,2,1,5,10.6,10.6,0.0
2,2,2,1,10.6,10.6,0.0
2,2,2,2,10.6,10.6,0.0
2,2,2,3,10.6,10.6,0.0
2,2,2,4,10.6,10.6,0.0
2,2,2,5,10.6,10.6,0.0
2,2,3,1,10.6,10.6,0.0
2,2,3,2,10.6,10.6,0.0
2,2,3,3,10.6,10.6,0.0
2,2,3,4,10.6,10.6,0.0
2,2,3,5,10.6,10.6,0.0
2,2,4,1,10.6,10.6,0.0
2,2,4,2,10.6,10.6,0.0
2,2,4,3,10.6,10.6,0.0
2,2,4,4,10.6,10.6,0.0
2,2,4,5,10.6,10.6,0.0
2,2,5,1,0.0,0.0,0.0
2,2,5,2,0.0,0.0,0.0
2,2,5,3,0.0,0.0,0.0
2,2,5,4,0.0,0.0,0.0
2,2,5,5,0.0,0.0,0.0
2,2,6,1,0.0,0.0,0.0
2,2,6,2,0.0,0.0,0.0
2,2,6,3,0.0,0.0,0.0
2,2,6,4,0.0,0.0,0.0
2,2,6,5,0.0,0.0,0.0
2,2,7,1,0.0,0.0,0.0
2,2,7,2,0.0,0.0,0.0
2,2,7,3,0.0,0.0,0.0
2,2,7,4,0.0,0.0,0.0
2,2,7,5,0.0,0.0,0.0
2,2,8,1,0.0,0.0,0.0
2,2,8,2,0.0,0.0,0.0
2,2,8,3,0.0,0.0,0.0
2,2,8,4,0.0,0.0,0.0
2,2,8,5,0.0,0.0,0.0
2,2,9,1,0.0,0.0,0.0
2,2,9,2,0.0,0.0,0.0
2,2,9,3,0.0,0.0,0.0
2,2,9,4,0.0,0.0,0.0
2,2,9,5,0.0,0.0,0.0
2,2,10,1,0.0,0.0,0.0
2,2,10,2,0.0,0.0,0.0
2,2,10,3,0.0,0.0,0.0
2,2,10,4,0.0,0.0,0.0
2,2,10,5,0.0,0.0,0.0
2,2,11,1,0.0,0.0,0.0
2,2,11,2,0.0,0.0,0.0
2,2,11,3,0.0,0.0,0.0
2,2,11,4,0.0,0.0,0.0
2,2,11,5,0.0,0.0,0.0
2,2,12,1,0.0,0.0,0.0
2,2,12,2,0.0,0.0,0.0
2,2,12,3,0.0,0.0,0.0
2,2,12,4,0.0,0.0,0.0
2,2,12,5,0.0,0.0,0.0
2,2,13,1,0.0,0.0,0.0
2,2,13,2,0.0,0.0,0.0
2,2,13,3,0.0,0.0,0.0
2,2,13,4,0.0,0.0,0.0
2,2,13,5,0.0,0.0,0.0
2,2,14,1,0.0,0.0,0.0
2,2,14,2,0.0,0.0,0.0
2,2,14,3,0.0,0.0,0.0
2,2,14,4,0.0,0.0,0.0
2,2,14,5,0.0,0.0,0.0
2,2,15,1,0.0,0.0,0.0
2,2,15,2,0.0,0.0,0.0
2,2,15,3,0.0,0.0,0.0
2,2,15,4,0.0,0.0,0.0
2,2,15,5,0.0,0.0,0.0
2,2,16,1,0.0,0.0,0.0
2,2,16,2,0.0,0.0,0.0
2,2,16,3,0.0,0.0,0.0
2,2,16,4,0.0,0.0,0.0
2,2,16,5,0.0,0.0,0.0
2,2,17,1,0.0,0.0,0.0
2,2,17,2,0.0,0.0,0.0
2,2,17,3,0.0,0.0,0.0
2,2,17,4,0.0,0.0,0.0
2,2,17,5,0.0,0.0,0.0
2,2,18,1,0.0,0.0,0.0
2,2,18,2,0.0,0.0,0.0
2,2,18,3,0.0,0.0,0.0
2,2,18,4,0.0,0.0,0.0
2,2,18,5,0.0,0.0,0.0
2,2,19,1,0.0,0.0,0.0
2,2,19,2,0.0,0.0,0.0
2,2,19,3,0.0,0.0,0.0
2,2,19,4,0.0,0.0,0.0
2,2,19,5,0.0,0.0,0.0
2,2,20,1,0.0,0.0,0.0
2,2,20,2,0.0,0.0,0.0
2,2,20,3,0.0,0.0,0.0
2,2,20,4,0.0,0.0,0.0
2,2,20,5,0.0,0.0,0.0
2,2,21,1,15.9,15.9,0.0
2,2,21,2,15.9,15.9,0.0
2,2,21,3,15.9,15.9,0.0
2,2,21,4,15.9,15.9,0.0
2,2,21,5,15.9,15.9,0.0
2,2,22,1,15.9,15.9,0.0
2,2,22,2,15.9,15.9,0.0
2,2,22,3,15.9,15.9,0.0
2,2,22,4,15.9,15.9,0.0
2,2,22,5,15.9,15.9,0.0
2,2,23,1,15.9,15.9,0.0
2,2,23,2,15.9,15.9,0.0
2,2,23,3,15.9,15.9,0.0
2,2,23,4,15.9,15.9,0.0
2,2,23,5,15.9,15.9,0.0
2,2,24,1,15.9,15.9,0.0
2,2,24,2,15.9,15.9,0.0
2,2,24,3,15.9,15.9,0.0
