Demanda,Canal,Semana,Temporada,Demanda_m3s,Provisto_m3s,Deficit_m3s,Incumplimiento
1,3,10,1,0.0,0.0,0.0,0.0
1,3,10,2,0.0,0.0,0.0,0.0
1,3,10,3,0.0,0.0,0.0,0.0
1,3,10,4,0.0,0.0,0.0,0.0
1,3,10,5,0.0,0.0,0.0,0.0
1,3,11,1,0.0,0.0,0.0,0.0
1,3,11,2,0.0,0.0,0.0,0.0
1,3,11,3,0.0,0.0,0.0,0.0
1,3,11,4,0.0,0.0,0.0,0.0
1,3,11,5,0.0,0.0,0.0,0.0
1,3,12,1,0.0,0.0,0.0,0.0
1,3,12,2,0.0,0.0,0.0,0.0
1,3,12,3,0.0,0.0,0.0,0.0
1,3,12,4,0.0,0.0,0.0,0.0
1,3,12,5,0.0,0.0,0.0,0.0
1,3,13,1,0.0,0.0,0.0,0.0
1,3,13,2,0.0,0.0,0.0,0.0
1,3,13,3,0.0,0.0,0.0,0.0
1,3,13,4,0.0,0.0,0.0,0.0
1,3,13,5,0.0,0.0,0.0,0.0
1,3,14,1,0.0,0.0,0.0,0.0
1,3,14,2,0.0,0.0,0.0,0.0
1,3,14,3,0.0,0.0,0.0,0.0
1,3,14,4,0.0,0.0,0.0,0.0
1,3,14,5,0.0,0.0,0.0,0.0
1,3,15,1,0.0,0.0,0.0,0.0
1,3,15,2,0.0,0.0,0.0,0.0
1,3,15,3,0.0,0.0,0.0,0.0
1,3,15,4,0.0,0.0,0.0,0.0
1,3,15,5,0.0,0.0,0.0,0.0
1,3,16,1,0.0,0.0,0.0,0.0
1,3,16,2,0.0,0.0,0.0,0.0
1,3,16,3,0.0,0.0,0.0,0.0
1,3,16,4,0.0,0.0,0.0,0.0
1,3,16,5,0.0,0.0,0.0,0.0
1,3,17,1,0.0,0.0,0.0,0.0
1,3,17,2,0.0,0.0,0.0,0.0
1,3,17,3,0.0,0.0,0.0,0.0
1,3,17,4,0.0,0.0,0.0,0.0
1,3,17,5,0.0,0.0,0.0,0.0
1,3,18,1,0.0,0.0,0.0,0.0
1,3,18,2,0.0,0.0,0.0,0.0
1,3,18,3,0.0,0.0,0.0,0.0
1,3,18,4,0.0,0.0,0.0,0.0
1,3,18,5,0.0,0.0,0.0,0.0
1,3,19,1,0.0,0.0,0.0,0.0
1,3,19,2,0.0,0.0,0.0,0.0
1,3,19,3,0.0,0.0,0.0,0.0
1,3,19,4,0.0,0.0,0.0,0.0
1,3,19,5,0.0,0.0,0.0,0.0
1,3,20,1,0.0,0.0,0.0,0.0
1,3,20,2,0.0,0.0,0.0,0.0
1,3,20,3,0.0,0.0,0.0,0.0
1,3,20,4,0.0,0.0,0.0,0.0
1,3,20,5,0.0,0.0,0.0,0.0
1,3,21,1,0.0,0.0,0.0,0.0
1,3,21,2,0.0,0.0,0.0,0.0
1,3,21,3,0.0,0.0,0.0,0.0
1,3,21,4,0.0,0.0,0.0,0.0
1,3,21,5,0.0,0.0,0.0,0.0
1,3,22,1,0.0,0.0,0.0,0.0
1,3,22,2,0.0,0.0,0.0,0.0
1,3,22,3,0.0,0.0,0.0,0.0
1,3,22,4,0.0,0.0,0.0,0.0
1,3,22,5,0.0,0.0,0.0,0.0
1,3,23,1,0.0,0.0,0.0,0.0
1,3,23,2,0.0,0.0,0.0,0.0
1,3,23,3,0.0,0.0,0.0,0.0
1,3,23,4,0.0,0.0,0.0,0.0
1,3,23,5,0.0,0.0,0.0,0.0
1,3,24,1,0.0,0.0,0.0,0.0
1,3,24,2,0.0,0.0,0.0,0.0
1,3,24,3,0.0,0.0,0.0,0.0
1,3,24,4,0.0,0.0,0.0,0.0
1,3,24,5,0.0,0.0,0.0,0.0
1,3,25,1,0.0,0.0,0.0,0.0
1,3,25,2,0.0,0.0,0.0,0.0
1,3,25,3,0.0,0.0,0.0,0.0
1,3,25,4,0.0,0.0,0.0,0.0
1,3,25,5,0.0,0.0,0.0,0.0
1,3,26,1,0.0,0.0,0.0,0.0
1,3,26,2,0.0,0.0,0.0,0.0
1,3,26,3,0.0,0.0,0.0,0.0
1,3,26,4,0.0,0.0,0.0,0.0
1,3,26,5,0.0,0.0,0.0,0.0
1,3,27,1,0.0,0.0,0.0,0.0
1,3,27,2,0.0,0.0,0.0,0.0
1,3,27,3,0.0,0.0,0.0,0.0
1,3,27,4,0.0,0.0,0.0,0.0
1,3,27,5,0.0,0.0,0.0,0.0
1,3,28,1,0.0,0.0,0.0,0.0
1,3,28,2,0.0,0.0,0.0,0.0
1,3,28,3,0.0,0.0,0.0,0.0
1,3,28,4,0.0,0.0,0.0,0.0
1,3,28,5,0.0,0.0,0.0,0.0
1,3,29,1,0.0,0.0,0.0,0.0
1,3,29,2,0.0,0.0,0.0,0.0
1,3,29,3,0.0,0.0,0.0,0.0
1,3,29,4,0.0,0.0,0.0,0.0
1,3,29,5,0.0,0.0,0.0,0.0
1,3,30,1,0.0,0.0,0.0,0.0
1,3,30,2,0.0,0.0,0.0,0.0
1,3,30,3,0.0,0.0,0.0,0.0
1,3,30,4,0.0,0.0,0.0,0.0
1,3,30,5,0.0,0.0,0.0,0.0
1,3,31,1,0.0,0.0,0.0,0.0
1,3,31,2,0.0,0.0,0.0,0.0
1,3,31,3,0.0,0.0,0.0,0.0
1,3,31,4,0.0,0.0,0.0,0.0
1,3,31,5,0.0,0.0,0.0,0.0
1,3,32,1,0.0,0.0,0.0,0.0
1,3,32,2,0.0,0.0,0.0,0.0
1,3,32,3,0.0,0.0,0.0,0.0
1,3,32,4,0.0,0.0,0.0,0.0
1,3,32,5,0.0,0.0,0.0,0.0
1,3,33,1,0.0,0.0,0.0,0.0
1,3,33,2,0.0,0.0,0.0,0.0
1,3,33,3,0.0,0.0,0.0,0.0
1,3,33,4,0.0,0.0,0.0,0.0
1,3,33,5,0.0,0.0,0.0,0.0
1,3,34,1,0.0,0.0,0.0,0.0
1,3,34,2,0.0,0.0,0.0,0.0
1,3,34,3,0.0,0.0,0.0,0.0
1,3,34,4,0.0,0.0,0.0,0.0
1,3,34,5,0.0,0.0,0.0,0.0
1,3,35,1,0.0,0.0,0.0,0.0
1,3,35,2,0.0,0.0,0.0,0.0
1,3,35,3,0.0,0.0,0.0,0.0
1,3,35,4,0.0,0.0,0.0,0.0
1,3,35,5,0.0,0.0,0.0,0.0
1,3,36,1,0.0,0.0,0.0,0.0
1,3,36,2,0.0,0.0,0.0,0.0
1,3,36,3,0.0,0.0,0.0,0.0
1,3,36,4,0.0,0.0,0.0,0.0
1,3,36,5,0.0,0.0,0.0,0.0
1,3,37,1,0.0,0.0,0.0,0.0
1,3,37,2,0.0,0.0,0.0,0.0
1,3,37,3,0.0,0.0,0.0,0.0
1,3,37,4,0.0,0.0,0.0,0.0
1,3,37,5,0.0,0.0,0.0,0.0
1,3,38,1,0.0,0.0,0.0,0.0
1,3,38,2,0.0,0.0,0.0,0.0
1,3,38,3,0.0,0.0,0.0,0.0
1,3,38,4,0.0,0.0,0.0,0.0
1,3,38,5,0.0,0.0,0.0,0.0
1,3,39,1,0.0,0.0,0.0,0.0
1,3,39,2,0.0,0.0,0.0,0.0
1,3,39,3,0.0,0.0,0.0,0.0
1,3,39,4,0.0,0.0,0.0,0.0
1,3,39,5,0.0,0.0,0.0,0.0
1,3,40,1,0.0,0.0,0.0,0.0
1,3,40,2,0.0,0.0,0.0,0.0
1,3,40,3,0.0,0.0,0.0,0.0
1,3,40,4,0.0,0.0,0.0,0.0
1,3,40,5,0.0,0.0,0.0,0.0
1,3,41,1,0.0,0.0,0.0,0.0
1,3,41,2,0.0,0.0,0.0,0.0
1,3,41,3,0.0,0.0,0.0,0.0
1,3,41,4,0.0,0.0,0.0,0.0
1,3,41,5,0.0,0.0,0.0,0.0
1,3,42,1,0.0,0.0,0.0,0.0
1,3,42,2,0.0,0.0,0.0,0.0
1,3,42,3,0.0,0.0,0.0,0.0
1,3,42,4,0.0,0.0,0.0,0.0
1,3,42,5,0.0,0.0,0.0,0.0
1,3,43,1,0.0,0.0,0.0,0.0
1,3,43,2,0.0,0.0,0.0,0.0
1,3,43,3,0.0,0.0,0.0,0.0
1,3,43,4,0.0,0.0,0.0,0.0
1,3,43,5,0.0,0.0,0.0,0.0
1,3,44,1,0.0,0.0,0.0,0.0
1,3,44,2,0.0,0.0,0.0,0.0
1,3,44,3,0.0,0.0,0.0,0.0
1,3,44,4,0.0,0.0,0.0,0.0
1,3,44,5,0.0,0.0,0.0,0.0
1,3,45,1,0.0,0.0,0.0,0.0
1,3,45,2,0.0,0.0,0.0,0.0
1,3,45,3,0.0,0.0,0.0,0.0
1,3,45,4,0.0,0.0,0.0,0.0
1,3,45,5,0.0,0.0,0.0,0.0
1,3,46,1,0.0,0.0,0.0,0.0
1,3,46,2,0.0,0.0,0.0,0.0
1,3,46,3,0.0,0.0,0.0,0.0
1,3,46,4,0.0,0.0,0.0,0.0
1,3,46,5,0.0,0.0,0.0,0.0
1,3,47,1,0.0,0.0,0.0,0.0
1,3,47,2,0.0,0.0,0.0,0.0
1,3,47,3,0.0,0.0,0.0,0.0
1,3,47,4,0.0,0.0,0.0,0.0
1,3,47,5,0.0,0.0,0.0,0.0
1,3,48,1,0.0,0.0,0.0,0.0
1,3,48,2,0.0,0.0,0.0,0.0
1,3,48,3,0.0,0.0,0.0,0.0
1,3,48,4,0.0,0.0,0.0,0.0
1,3,48,5,0.0,0.0,0.0,0.0
1,4,1,1,47.0,43.40128948397938,1000.0,-0.0
1,4,1,2,47.0,32.4027991629369,1000.0,-0.0
1,4,1,3,47.0,26.902988699318996,1000.0,-0.0
1,4,1,4,47.0,24.401222514067147,1000.0,-0.0
1,4,1,5,47.0,24.401222514067147,1000.0,-0.0
1,4,2,1,47.0,42.93288641625518,1000.0,0.0
1,4,2,2,47.0,31.934250339911934,1000.0,-0.0
1,4,2,3,47.0,26.433877781472667,1000.0,-0.0
1,4,2,4,47.0,23.933457311707432,1000.0,-0.0
1,4,2,5,47.0,24.432922514066675,1000.0,-0.0
1,4,3,1,47.0,41.93040931038244,1000.0,-0.0
1,4,3,2,47.0,31.430352190928293,1000.0,-0.0
1,4,3,3,47.0,26.431661681472665,1000.0,-0.0
1,4,3,4,47.0,23.431174422717724,1000.0,-0.0
1,4,3,5,47.0,23.931257311707434,1000.0,-0.0
1,4,4,1,47.0,41.674395086853664,1000.0,-0.0
1,4,4,2,47.0,31.674479190928295,1000.0,-0.0
1,4,4,3,47.0,26.174087018762847,1000.0,-0.0
1,4,4,4,47.0,23.675274422713727,1000.0,-0.0
1,4,4,5,47.0,24.175357311702584,1000.0,-0.0
1,4,5,1,0.0,41.82396609092142,0.0,0.0
1,4,5,2,0.0,31.826345715763846,0.0,0.0
1,4,5,3,0.0,26.325366792783125,0.0,0.0
1,4,5,4,0.0,23.824876193579193,0.0,0.0
1,4,5,5,0.0,24.825057311707432,0.0,0.0
1,4,6,1,0.0,41.092265071433005,0.0,0.0
1,4,6,2,0.0,31.09413361725289,0.0,0.0
1,4,6,3,0.0,26.093796192783127,0.0,0.0
1,4,6,4,0.0,23.593276193579193,0.0,0.0
1,4,6,5,0.0,24.09337442271773,0.0,0.0
1,4,7,1,0.0,40.85260576681422,0.0,0.0
1,4,7,2,0.0,30.852125960381372,0.0,0.0
1,4,7,3,0.0,25.853374211038595,0.0,0.0
1,4,7,4,0.0,23.852876193579192,0.0,0.0
1,4,7,5,0.0,24.352974422717722,0.0,0.0
1,4,8,1,0.0,42.65191134254881,0.0,0.0
1,4,8,2,0.0,33.151472660381366,0.0,0.0
1,4,8,3,0.0,28.152720911038593,0.0,0.0
1,4,8,4,0.0,26.152176193579407,0.0,0.0
1,4,8,5,0.0,26.152176193579194,0.0,0.0
1,4,9,1,0.0,44.84370648314501,0.0,0.0
1,4,9,2,0.0,35.34379844801873,0.0,0.0
1,4,9,3,0.0,30.34365291406715,0.0,0.0
1,4,9,4,0.0,28.843976193579195,0.0,0.0
1,4,9,5,0.0,28.843976193579195,0.0,0.0
1,4,10,1,0.0,47.02820958314501,0.0,0.0
1,4,10,2,0.0,37.52830154801873,0.0,0.0
1,4,10,3,0.0,32.52815601406715,0.0,0.0
1,4,10,4,0.0,31.528574422717725,0.0,0.0
1,4,10,5,0.0,31.528574422717725,0.0,0.0
1,4,11,1,0.0,42.07329955686688,0.0,0.0
1,4,11,2,0.0,32.574674764864504,0.0,0.0
1,4,11,3,0.0,28.073236114061874,0.0,0.0
1,4,11,4,0.0,26.573576193579193,0.0,0.0
1,4,11,5,0.0,26.573576193579193,0.0,0.0
1,4,12,1,0.0,86.55225556681351,0.0,0.0
1,4,12,2,0.0,77.0533203172529,0.0,0.0
1,4,12,3,0.0,72.05298289278313,0.0,0.0
1,4,12,4,0.0,70.55265731170743,0.0,0.0
1,4,12,5,0.0,71.05212251406715,0.0,0.0
1,4,13,1,0.0,54.77353786681422,0.0,0.0
1,4,13,2,0.0,45.274602617252896,0.0,0.0
1,4,13,3,0.0,40.77269681876285,0.0,0.0
1,4,13,4,0.0,39.273422514067136,0.0,0.0
1,4,13,5,0.0,39.774307111038596,0.0,0.0
1,4,14,1,0.0,49.625964766814235,0.0,0.0
1,4,14,2,0.0,40.12702951725289,0.0,0.0
1,4,14,3,0.0,35.62512371876285,0.0,0.0
1,4,14,4,0.0,34.125822514067146,0.0,0.0
1,4,14,5,0.0,34.62670711103859,0.0,0.0
1,4,15,1,0.0,48.38548464254882,0.0,0.0
1,4,15,2,0.0,39.38659051725289,0.0,0.0
1,4,15,3,0.0,34.88468471876285,0.0,0.0
1,4,15,4,0.0,33.38542251406716,0.0,0.0
1,4,15,5,0.0,34.38626599278312,0.0,0.0
1,4,16,1,0.0,48.9704774425488,0.0,0.0
1,4,16,2,0.0,39.97158331725289,0.0,0.0
1,4,16,3,0.0,35.46967751876285,0.0,0.0
1,4,16,4,0.0,33.97042251406714,0.0,0.0
1,4,16,5,0.0,34.971265992783124,0.0,0.0
1,4,17,1,0.0,47.63586954254882,0.0,0.0
1,4,17,2,0.0,38.63697541725289,0.0,0.0
1,4,17,3,0.0,34.13506961876285,0.0,0.0
1,4,17,4,0.0,32.635822514067144,0.0,0.0
1,4,17,5,0.0,33.63666599278312,0.0,0.0
1,4,18,1,0.0,45.644983683145014,0.0,0.0
1,4,18,2,0.0,36.64456646038137,0.0,0.0
1,4,18,3,0.0,32.64420521876285,0.0,0.0
1,4,18,4,0.0,31.144922514067147,0.0,0.0
1,4,18,5,0.0,32.644197618762846,0.0,0.0
1,4,19,1,0.0,67.81148386681421,0.0,0.0
1,4,19,2,0.0,58.813190115763845,0.0,0.0
1,4,19,3,0.0,54.813165099318994,0.0,0.0
1,4,19,4,0.0,52.81220711103859,0.0,0.0
1,4,19,5,0.0,54.81311989931899,0.0,0.0
1,4,20,1,0.0,56.13094366681446,0.0,0.0
1,4,20,2,0.0,47.630494790928296,0.0,0.0
1,4,20,3,0.0,43.132624899319,0.0,0.0
1,4,20,4,0.0,41.63166599278313,0.0,0.0
1,4,20,5,0.0,43.132619899318996,0.0,0.0
1,4,21,1,47.0,49.427813066814224,0.0,-0.0
1,4,21,2,47.0,41.42904623991193,1000.0,-0.0
1,4,21,3,47.0,36.927907286026986,1000.0,-0.0
1,4,21,4,47.0,35.42699761876285,1000.0,-0.0
1,4,21,5,47.0,36.92793288602699,1000.0,-0.0
1,4,22,1,47.0,49.3742370668148,0.0,-0.0
1,4,22,2,47.0,41.8757287629369,1000.0,-0.0
1,4,22,3,47.0,37.37377937293333,1000.0,-0.0
1,4,22,4,47.0,35.373397618762844,1000.0,-0.0
1,4,22,5,47.0,37.373780972933325,1000.0,-0.0
1,4,23,1,47.0,49.37368266681422,0.0,-0.0
1,4,23,2,47.0,42.37338189033888,1000.0,-0.0
1,4,23,3,47.0,37.87452739328417,1000.0,-0.0
1,4,23,4,47.0,35.874499281472666,1000.0,-0.0
1,4,23,5,47.0,37.874483393284166,1000.0,-0.0
1,4,24,1,47.0,45.24213426681422,1000.0,-0.0
1,4,24,2,47.0,38.24183349033888,1000.0,-0.0
1,4,24,3,47.0,33.74297899328417,1000.0,-0.0
1,4,24,4,47.0,32.24381989931899,1000.0,-0.0
1,4,24,5,47.0,33.74298339328416,1000.0,-0.0
1,4,25,1,47.0,44.51450026681422,1000.0,-0.0
1,4,25,2,47.0,37.514199490338875,1000.0,-0.0
1,4,25,3,47.0,33.01534499328417,1000.0,-0.0
1,4,25,4,47.0,31.516219899318997,1000.0,-0.0
1,4,25,5,47.0,33.01538339328417,1000.0,-0.0
1,4,26,1,47.0,43.425989542548805,1000.0,-0.0
1,4,26,2,47.0,36.4275223629369,1000.0,-0.0
1,4,26,3,47.0,31.925572972933328,1000.0,-0.0
1,4,26,4,47.0,30.927719899318994,1000.0,-0.0
1,4,26,5,47.0,32.426883393284186,1000.0,-0.0
1,4,27,1,47.0,45.27204074254881,1000.0,-0.0
1,4,27,2,47.0,38.2735735629369,1000.0,-0.0
1,4,27,3,47.0,33.77162417293333,1000.0,-0.0
1,4,27,4,47.0,32.773719899319,1000.0,-0.0
1,4,27,5,47.0,34.27288339328416,1000.0,-0.0
1,4,28,1,47.0,46.88803834254881,1000.0,-0.0
1,4,28,2,47.0,39.8895711629369,1000.0,-0.0
1,4,28,3,47.0,35.88892419328417,1000.0,-0.0
1,4,28,4,47.0,34.389719899319,1000.0,-0.0
1,4,28,5,47.0,35.888883393284175,1000.0,-0.0
1,4,29,1,47.0,45.39318808314501,1000.0,-0.0
1,4,29,2,47.0,38.8947423629369,1000.0,-0.0
1,4,29,3,47.0,34.89409539328417,1000.0,-0.0
1,4,29,4,47.0,33.39491989931899,1000.0,-0.0
1,4,29,5,47.0,34.89408339328415,1000.0,-0.0
1,4,30,1,47.0,46.43940808314501,1000.0,-0.0
1,4,30,2,47.0,39.9409623629369,1000.0,-0.0
1,4,30,3,47.0,35.940315393284166,1000.0,-0.0
1,4,30,4,47.0,34.93953288602698,1000.0,-0.0
1,4,30,5,47.0,36.44076116486448,1000.0,-0.0
1,4,31,1,47.0,47.04674808314501,0.0,-0.0
1,4,31,2,47.0,40.048043839911934,1000.0,-0.0
1,4,31,3,47.0,36.54765539328417,1000.0,-0.0
1,4,31,4,47.0,35.54693288602699,1000.0,-0.0
1,4,31,5,47.0,37.0481611648645,1000.0,-0.0
1,4,32,1,47.0,48.36250408314501,0.0,-0.0
1,4,32,2,47.0,41.363799839911934,1000.0,-0.0
1,4,32,3,47.0,37.86341139328417,1000.0,-0.0
1,4,32,4,47.0,37.36208097293333,1000.0,-0.0
1,4,32,5,47.0,38.3638611648645,1000.0,-0.0
1,4,33,1,47.0,44.98487928314501,1000.0,-0.0
1,4,33,2,47.0,37.986175039911934,1000.0,-0.0
1,4,33,3,47.0,34.9862643648645,1000.0,-0.0
1,4,33,4,47.0,33.984480972933326,1000.0,-0.0
1,4,33,5,47.0,35.48496804801874,1000.0,-0.0
1,4,34,1,47.0,43.97154995686688,1000.0,-0.0
1,4,34,2,47.0,37.47283583991194,1000.0,-0.0
1,4,34,3,47.0,33.97244739328417,1000.0,-0.0
1,4,34,4,47.0,33.972483393284165,1000.0,-0.0
1,4,34,5,47.0,34.97166804801873,1000.0,-0.0
1,4,35,1,47.0,42.751235756866876,1000.0,-0.0
1,4,35,2,47.0,36.25252163991193,1000.0,-0.0
1,4,35,3,47.0,32.752133193284166,1000.0,-0.0
1,4,35,4,47.0,32.75208339328417,1000.0,-0.0
1,4,35,5,47.0,33.2525611648645,1000.0,-0.0
1,4,36,1,47.0,41.635754287757806,1000.0,-0.0
1,4,36,2,47.0,35.136036890928295,1000.0,-0.0
1,4,36,3,47.0,32.13733049328417,1000.0,-0.0
1,4,36,4,47.0,31.635980972933325,1000.0,-0.0
1,4,36,5,47.0,32.6377611648645,1000.0,-0.0
1,4,37,1,47.0,40.411942473472095,1000.0,-0.0
1,4,37,2,47.0,33.41438020147814,1000.0,-0.0
1,4,37,3,47.0,30.412216258647614,1000.0,-0.0
1,4,37,4,47.0,30.412180972933328,1000.0,-0.0
1,4,37,5,47.0,30.913483393284167,1000.0,-0.0
1,4,38,1,47.0,40.81119809071738,1000.0,-0.0
1,4,38,2,47.0,34.31329491576385,1000.0,-0.0
1,4,38,3,47.0,31.311130972933327,1000.0,-0.0
1,4,38,4,47.0,30.811732886026988,1000.0,-0.0
1,4,38,5,47.0,31.812483393284168,1000.0,-0.0
1,4,39,1,47.0,40.67497047788484,1000.0,-0.0
1,4,39,2,47.0,34.176347167252885,1000.0,-0.0
1,4,39,3,47.0,31.175376636026986,1000.0,-0.0
1,4,39,4,47.0,31.175332886026986,1000.0,-0.0
1,4,39,5,47.0,31.67478097293332,1000.0,-0.0
1,4,40,1,47.0,40.501183916020224,1000.0,-0.0
1,4,40,2,47.0,34.00105873538136,1000.0,-0.0
1,4,40,3,47.0,31.003219774318996,1000.0,-0.0
1,4,40,4,47.0,31.003219899318996,1000.0,-0.0
1,4,40,5,47.0,32.00108097293332,1000.0,-0.0
1,4,41,1,47.0,39.355224135531174,1000.0,-0.0
1,4,41,2,47.0,33.35545071752422,1000.0,-0.0
1,4,41,3,47.0,30.357611756461854,1000.0,-0.0
1,4,41,4,47.0,30.357619899318998,1000.0,-0.0
1,4,41,5,47.0,30.856032886026988,1000.0,-0.0
1,4,42,1,47.0,39.26738293477089,1000.0,-0.0
1,4,42,2,47.0,33.26795919087587,1000.0,-0.0
1,4,42,3,47.0,30.268790424329808,1000.0,-0.0
1,4,42,4,47.0,30.268799281472667,1000.0,-0.0
1,4,42,5,47.0,30.769619899318997,1000.0,-0.0
1,4,43,1,47.0,38.15169228095489,1000.0,-0.0
1,4,43,2,47.0,32.15332130772164,1000.0,-0.0
1,4,43,3,47.0,29.151157761619988,1000.0,-0.0
1,4,43,4,47.0,29.151197618762847,1000.0,-0.0
1,4,43,5,47.0,30.153719899318997,1000.0,-0.0
1,4,44,1,47.0,38.12223213809775,1000.0,-0.0
1,4,44,2,47.0,32.1238611648645,1000.0,-0.0
1,4,44,3,47.0,29.121697618762845,1000.0,-0.0
1,4,44,4,47.0,29.121697618762845,1000.0,-0.0
1,4,44,5,47.0,29.623399281472665,1000.0,-0.0
1,4,45,1,47.0,36.77251645664111,1000.0,-0.0
1,4,45,2,47.0,30.77409767899845,1000.0,-0.0
1,4,45,3,47.0,27.77398027849741,1000.0,-0.0
1,4,45,4,47.0,27.773965992783126,1000.0,-0.0
1,4,45,5,47.0,28.774099281472665,1000.0,-0.0
1,4,46,1,47.0,36.21552124885144,1000.0,-0.0
1,4,46,2,47.0,30.213330972933328,1000.0,-0.0
1,4,46,3,47.0,27.714515992783127,1000.0,-0.0
1,4,46,4,47.0,27.214607111038593,1000.0,-0.0
1,4,46,5,47.0,28.212997618762845,1000.0,-0.0
1,4,47,1,47.0,34.85240123154304,1000.0,-0.0
1,4,47,2,47.0,29.350830972933327,1000.0,-0.0
1,4,47,3,47.0,26.352057111038594,1000.0,-0.0
1,4,47,4,47.0,26.352107111038592,1000.0,-0.0
1,4,47,5,47.0,26.852065992783125,1000.0,-0.0
1,4,48,1,47.0,34.542237890338875,1000.0,-0.0
1,4,48,2,47.0,29.042632886026986,1000.0,-0.0
1,4,48,3,47.0,26.042422514067148,1000.0,-0.0
1,4,48,4,47.0,26.042422514067148,1000.0,-0.0
1,4,48,5,47.0,27.043265992783127,1000.0,-0.0
2,1,1,1,0.0,0.0,0.0,0.0
2,1,1,2,0.0,0.0,0.0,0.0
2,1,1,3,0.0,0.0,0.0,0.0
2,1,1,4,0.0,0.0,0.0,0.0
2,1,1,5,0.0,0.0,0.0,0.0
2,1,2,1,0.0,0.0,0.0,0.0
2,1,2,2,0.0,0.0,0.0,0.0
2,1,2,3,0.0,0.0,0.0,0.0
2,1,2,4,0.0,0.0,0.0,0.0
2,1,2,5,0.0,0.0,0.0,0.0
2,1,3,1,0.0,0.0,0.0,0.0
2,1,3,2,0.0,0.0,0.0,0.0
2,1,3,3,0.0,0.0,0.0,0.0
2,1,3,4,0.0,0.0,0.0,0.0
2,1,3,5,0.0,0.0,0.0,0.0
2,1,4,1,0.0,0.0,0.0,0.0
2,1,4,2,0.0,0.0,0.0,0.0
2,1,4,3,0.0,0.0,0.0,0.0
2,1,4,4,0.0,0.0,0.0,0.0
2,1,4,5,0.0,0.0,0.0,0.0
2,1,5,1,0.0,0.0,0.0,0.0
2,1,5,2,0.0,0.0,0.0,0.0
2,1,5,3,0.0,0.0,0.0,0.0
2,1,5,4,0.0,0.0,0.0,0.0
2,1,5,5,0.0,0.0,0.0,0.0
2,1,6,1,0.0,0.0,0.0,0.0
2,1,6,2,0.0,0.0,0.0,0.0
2,1,6,3,0.0,0.0,0.0,0.0
2,1,6,4,0.0,0.0,0.0,0.0
2,1,6,5,0.0,0.0,0.0,0.0
2,1,7,1,0.0,0.0,0.0,0.0
2,1,7,2,0.0,0.0,0.0,0.0
2,1,7,3,0.0,0.0,0.0,0.0
2,1,7,4,0.0,0.0,0.0,0.0
2,1,7,5,0.0,0.0,0.0,0.0
2,1,8,1,0.0,0.0,0.0,0.0
2,1,8,2,0.0,0.0,0.0,0.0
2,1,8,3,0.0,0.0,0.0,0.0
2,1,8,4,0.0,0.0,0.0,0.0
2,1,8,5,0.0,0.0,0.0,0.0
2,1,9,1,0.0,0.0,0.0,0.0
2,1,9,2,0.0,0.0,0.0,0.0
2,1,9,3,0.0,0.0,0.0,0.0
2,1,9,4,0.0,0.0,0.0,0.0
2,1,9,5,0.0,0.0,0.0,0.0
2,1,10,1,0.0,0.0,0.0,0.0
2,1,10,2,0.0,0.0,0.0,0.0
2,1,10,3,0.0,0.0,0.0,0.0
2,1,10,4,0.0,0.0,0.0,0.0
2,1,10,5,0.0,0.0,0.0,0.0
2,1,11,1,0.0,0.0,0.0,0.0
2,1,11,2,0.0,0.0,0.0,0.0
2,1,11,3,0.0,0.0,0.0,0.0
2,1,11,4,0.0,0.0,0.0,0.0
2,1,11,5,0.0,0.0,0.0,0.0
2,1,12,1,0.0,0.0,0.0,0.0
2,1,12,2,0.0,0.0,0.0,0.0
2,1,12,3,0.0,0.0,0.0,0.0
2,1,12,4,0.0,0.0,0.0,0.0
2,1,12,5,0.0,0.0,0.0,0.0
2,1,13,1,0.0,0.0,0.0,0.0
2,1,13,2,0.0,0.0,0.0,0.0
2,1,13,3,0.0,0.0,0.0,0.0
2,1,13,4,0.0,0.0,0.0,0.0
2,1,13,5,0.0,0.0,0.0,0.0
2,1,14,1,0.0,0.0,0.0,0.0
2,1,14,2,0.0,0.0,0.0,0.0
2,1,14,3,0.0,0.0,0.0,0.0
2,1,14,4,0.0,0.0,0.0,0.0
2,1,14,5,0.0,0.0,0.0,0.0
2,1,15,1,0.0,0.0,0.0,0.0
2,1,15,2,0.0,0.0,0.0,0.0
2,1,15,3,0.0,0.0,0.0,0.0
2,1,15,4,0.0,0.0,0.0,0.0
2,1,15,5,0.0,0.0,0.0,0.0
2,1,16,1,0.0,0.0,0.0,0.0
2,1,16,2,0.0,0.0,0.0,0.0
2,1,16,3,0.0,0.0,0.0,0.0
2,1,16,4,0.0,0.0,0.0,0.0
2,1,16,5,0.0,0.0,0.0,0.0
2,1,17,1,0.0,0.0,0.0,0.0
2,1,17,2,0.0,0.0,0.0,0.0
2,1,17,3,0.0,0.0,0.0,0.0
2,1,17,4,0.0,0.0,0.0,0.0
2,1,17,5,0.0,0.0,0.0,0.0
2,1,18,1,0.0,0.0,0.0,0.0
2,1,18,2,0.0,0.0,0.0,0.0
2,1,18,3,0.0,0.0,0.0,0.0
2,1,18,4,0.0,0.0,0.0,0.0
2,1,18,5,0.0,0.0,0.0,0.0
2,1,19,1,0.0,0.0,0.0,0.0
2,1,19,2,0.0,0.0,0.0,0.0
2,1,19,3,0.0,0.0,0.0,0.0
