Central,Semana,Temporada,Caudal_m3s
5,34,4,12.96464685763853
5,34,5,14.22476679133643
5,34,6,13.75476438715206
5,35,1,13.73409142866725
5,35,2,14.43157137304346
5,35,3,15.37158926915178
5,35,4,14.40189283552582
5,35,5,13.07573954365167
5,35,6,15.00058124489119
5,36,1,13.76531984060086
5,36,2,15.92332221120638
5,36,3,13.95391277884537
5,36,4,14.69833891432883
5,36,5,15.04274306267953
5,36,6,13.75002340422729
5,37,1,3.388686665280492
5,37,2,3.227420922624202
5,37,3,3.462294468488085
5,37,4,3.375830130419309
5,37,5,3.845442715390742
5,37,6,3.536283505518867
5,38,1,3.675654376231252
5,38,2,3.337866702896432
5,38,3,3.474999144177654
5,38,4,3.372733775269929
5,38,5,3.384509553925448
5,38,6,3.453688262822134
5,39,1,3.24834135053482
5,39,2,3.101432846490216
5,39,3,3.472195050697588
5,39,4,3.453899683984535
5,39,5,3.566575546374931
5,39,6,3.167930308653096
5,40,1,3.976887709607075
5,40,2,3.517671747930423
5,40,3,3.251725289662608
5,40,4,3.391786377553447
5,40,5,3.805330390458693
5,40,6,2.959970865207183
5,41,1,3.517118040049493
5,41,2,3.362122806037732
5,41,3,3.576851467403034
5,41,4,3.762866862326115
5,41,5,3.339755972584775
5,41,6,3.093937985767074
5,42,1,3.388832829061086
5,42,2,3.48010387485252
5,42,3,3.710015127386584
5,42,4,3.439528554311656
5,42,5,3.665823751368862
5,42,6,3.283525198717649
5,43,1,3.613609271323513
5,43,2,3.588115870299785
5,43,3,3.596288112129508
5,43,4,3.387518506307779
5,43,5,4.015384009484085
5,43,6,3.233422270662936
5,44,1,3.425527518357891
5,44,2,3.473865004316723
5,44,3,3.318156705238474
5,44,4,3.620450360714429
5,44,5,3.126179741475536
5,44,6,3.834169417797505
5,45,1,2.906147801820976
5,45,2,2.910095501586532
5,45,3,3.634907745665452
5,45,4,3.284580783441479
5,45,5,3.53666493622481
5,45,6,3.718905743280254
5,46,1,3.427302401676434
5,46,2,3.543546868513051
5,46,3,3.846033445214501
5,46,4,4.161084297846336
5,46,5,3.090327010347597
5,46,6,3.027193905628701
5,47,1,3.509539878815838
5,47,2,3.391047044868218
5,47,3,3.628621828929522
5,47,4,3.563126733078684
5,47,5,3.445484411037321
5,47,6,3.467122968550139
5,48,1,3.317151012222827
5,48,2,3.377109019626558
5,48,3,3.312291206308642
5,48,4,4.083735649307972
5,48,5,3.741824157010184
5,48,6,3.677619406906843
7,17,5,10.477049247627917
8,13,1,3.848828740112424
8,13,2,11.927066434139277
8,13,3,10.965038136397908
8,13,4,5.7455304157335405
8,13,5,7.8457312324765525
8,13,6,5.38917944968064
8,14,1,14.001007881818737
8,14,2,9.21362727602029
8,14,3,7.596184930559886
8,14,4,0.2221355304904904
8,14,5,7.081678376571006
8,14,6,0.6820188673812311
8,15,2,10.12610297828357
8,15,3,11.042096141763807
8,15,4,3.1244853937307226
8,16,1,5.990093072926342
8,16,2,14.408021212282762
8,16,3,14.108139725394906
8,16,4,13.820773137949175
8,16,5,4.764866525197462
8,16,6,6.8794073915698135
8,17,1,6.3552745293703765
8,17,2,1.3517074457242728
8,17,3,8.631282250783784
8,17,4,5.417641896764479
8,17,6,9.192331979210138
8,18,1,13.515623341979037
8,18,3,11.697939720667307
8,18,4,2.88092657486132
8,18,5,10.71436177187961
8,18,6,5.334287075230137
8,19,1,2.6291137470465884
8,19,2,5.399064420865884
8,19,3,19.8239572491552
8,19,4,10.374797387603365
8,19,5,7.177569073348053
8,19,6,6.829372735712809
8,20,1,15.62788211151134
8,20,3,0.31254333182111793
8,20,4,2.210878323145664
8,20,5,8.258775659076235
8,20,6,5.327807316857303
8,21,3,2.8280731190989172
8,23,2,4.631873561524856
8,23,5,1.6585523484854008
8,23,6,1.2503973354646973
8,24,6,4.61081231312933
9,13,1,15.948828740112432
9,13,2,24.027066434139286
9,13,3,23.065038136397916
9,13,4,17.84553041573355
9,13,5,19.94573123247656
9,13,6,17.48917944968065
9,14,1,26.101007881818745
9,14,2,21.3136272760203
9,14,3,19.696184930559895
9,14,4,12.322135530490499
9,14,5,19.181678376571014
9,14,6,12.78201886738124
9,15,1,9.858319623078572
9,15,2,22.226102978283578
9,15,3,23.142096141763815
9,15,4,15.224485393730731
9,15,5,6.858781894987359
9,15,6,11.54602166244949
9,16,1,18.09009307292635
9,16,2,26.50802121228277
9,16,3,26.208139725394915
9,16,4,25.920773137949183
9,16,5,16.86486652519747
9,16,6,18.979407391569822
9,17,1,18.455274529370385
9,17,2,13.451707445724281
9,17,3,20.731282250783792
9,17,4,17.517641896764488
9,17,5,12.100000000000009
9,17,6,21.292331979210147
9,18,1,25.615623341979045
9,18,2,10.948758165143786
9,18,3,23.797939720667316
9,18,4,14.980926574861329
9,18,5,22.814361771879618
9,18,6,17.434287075230145
9,19,1,14.729113747046597
9,19,2,17.499064420865892
9,19,3,31.923957249155208
9,19,4,22.474797387603374
9,19,5,19.27756907334806
9,19,6,18.929372735712818
9,20,1,27.72788211151135
9,20,2,9.361478898676168
9,20,3,12.412543331821126
9,20,4,14.310878323145673
9,20,5,20.358775659076244
9,20,6,17.42780731685731
9,21,1,1.0893456516754583
9,21,2,8.975443104864084
9,21,3,14.928073119098926
9,21,4,1.125753331617446
9,21,5,9.854435920591655
9,21,6,3.516233790932219
9,22,1,5.843469189524583
9,22,2,8.806778554617651
9,22,3,5.09664799234794
9,22,4,8.925587278875994
9,22,5,1.9132388008089407
9,22,6,10.433544589061128
9,23,1,10.438180829955357
9,23,2,16.731873561524864
9,23,3,5.914763178338134
9,23,4,4.284499543199686
9,23,5,13.75855234848541
9,23,6,13.350397335464706
9,24,1,6.508824622732774
9,24,2,3.8404773585503023
9,24,3,10.600686951046711
9,24,4,2.4636988079546853
9,24,5,6.691894207288229
9,24,6,16.71081231312934
10,1,1,159.63285226325274
10,1,2,157.90211615999522
10,1,3,152.53734902094834
10,1,4,103.40125602849922
10,1,5,123.8126659273971
10,1,6,114.29626935304758
10,2,1,150.09912611255822
10,2,2,148.68028970567403
10,2,3,152.9058986324814
10,2,4,99.78838000040473
10,2,5,102.05931775594497
10,2,6,106.44737191210244
10,3,1,144.49466512946418
10,3,2,151.42863375317555
10,3,3,114.9282152945958
10,3,4,106.55604800575915
10,3,5,99.23928323105719
10,3,6,110.46016678513956
10,4,1,158.6213709477669
10,4,2,145.99956365926113
10,4,3,160.43097294278743
10,4,4,159.7330729472317
10,4,5,102.20040478276454
10,4,6,108.10483221173286
10,5,1,157.1110103756291
10,5,2,145.8732009006834
10,5,3,109.21311594311555
10,5,4,109.5989595889065
10,5,5,118.75326456257635
10,5,6,112.68526813902322
10,6,1,150.94790154004338
10,6,2,147.72139599826215
10,6,3,154.54313308786448
10,6,4,111.80475209176902
10,6,5,138.77501734422643
10,6,6,123.71736701214714
10,7,1,150.37482731943146
10,7,2,149.77730923955625
10,7,3,157.13859496664926
10,7,4,127.284545143156
10,7,5,126.83265028811101
10,7,6,130.23467191129146
10,8,1,150.06145824370458
10,8,2,158.59816307822578
10,8,3,118.93741606288471
10,8,4,106.6746197255805
10,8,5,110.06439825575855
10,8,6,128.66573379724332
10,9,1,145.71892479042913
10,9,2,156.26549627761108
10,9,3,157.42227487893743
10,9,4,117.63224667372288
10,9,5,127.17642462971514
10,9,6,149.59810332907304
10,10,1,150.73177569118332
10,10,2,156.82489746355958
10,10,3,151.54291214869875
10,10,4,121.8914848731471
10,10,5,113.83292089346827
10,10,6,119.52402599539417
10,11,1,154.61637077327373
10,11,2,157.02199295055868
10,11,3,123.70445812115972
10,11,4,121.54141830071914
10,11,5,127.44759182906762
10,11,6,119.8818126446906
10,12,1,153.2426303216884
10,12,2,156.4595470219224
10,12,3,121.73929087040887
10,12,4,122.5355675677009
10,12,5,124.64637979662947
10,12,6,158.71253469736465
10,13,1,204.67044752271067
10,13,2,201.57062198213077
10,13,3,204.32242102332418
10,13,4,190.1802692183029
10,13,5,215.89211911415913
10,13,6,200.24973423844324
10,14,1,207.27746809355682
10,14,2,197.30024145206855
10,14,3,196.45376861628546
10,14,4,194.6906171341311
10,14,5,194.55520286223356
10,14,6,193.03710920479648
10,15,1,191.25694991849792
10,15,2,211.7740514804313
10,15,3,215.42534421820147
10,15,4,198.44499470469157
10,15,5,183.6054505233924
10,15,6,188.8096833107228
10,16,1,204.62660307202484
10,16,2,217.6798356900121
10,16,3,211.09255203772045
10,16,4,208.59769788513893
10,16,5,197.43298641621865
10,16,6,196.08227275980218
10,17,1,198.28439449919244
10,17,2,202.2851039086631
10,17,3,200.29794505406295
10,17,4,192.10878429731997
10,17,5,199.63228284149488
10,17,6,199.44311998271309
10,18,1,213.00271332866123
10,18,2,191.00106020326888
10,18,3,212.82241228591516
10,18,4,195.99245781588377
10,18,5,205.6123411263191
10,18,6,204.62836671437213
10,19,1,197.6688326878442
10,19,2,194.37608093917655
10,19,3,212.58220229639733
10,19,4,203.96664750170407
10,19,5,197.9827143713391
10,19,6,204.24763709570846
10,20,1,211.1896793832914
10,20,2,203.53254234357507
10,20,3,192.68536005013786
10,20,4,199.36919739869245
10,20,5,200.69718845339764
10,20,6,194.54558288607
10,21,1,189.619854501065
10,21,2,187.1344209119195
10,21,3,206.27388857744484
10,21,4,181.05462843987323
10,21,5,187.99479516763012
10,21,6,186.6386334714786
10,22,1,193.77675930645432
10,22,2,188.9767014155981
10,22,3,188.30184981087206
10,22,4,196.48341379902251
10,22,5,189.32848165547244
10,22,6,196.5576746057788
10,23,1,195.68148964485675
10,23,2,202.68253826708815
10,23,3,189.87546602361846
10,23,4,180.63956839312192
10,23,5,199.55028316725083
10,23,6,193.78368264617131
10,24,1,185.92246974746251
10,24,2,189.60647565420265
10,24,3,195.93972005474484
10,24,4,190.42718049837111
10,24,5,190.14229339356632
10,24,6,195.19064554427712
10,25,1,162.46751257513532
10,25,2,157.37829464236663
10,25,3,160.588626148396
10,25,4,162.9024226774157
10,25,5,160.49114344872692
10,25,6,160.89456510107414
10,26,1,160.11333673171885
10,26,2,157.55602333488122
10,26,3,166.22722964463145
10,26,4,160.29172548048678
10,26,5,161.9356893091036
10,26,6,163.24129603823053
10,27,1,166.67381012422229
10,27,2,168.794499247084
10,27,3,163.37437928232123
10,27,4,166.62757619104346
10,27,5,159.34092410836723
10,27,6,166.59373392607506
10,28,1,160.65688418734976
10,28,2,158.88425171048246
10,28,3,159.63989787909503
10,28,4,162.20590400248724
10,28,5,167.54139995941642
10,28,6,163.69581360528406
10,29,1,157.1258418144087
10,29,2,161.8728413560791
10,29,3,167.09392479077775
10,29,4,161.53946830699303
10,29,5,163.5678573548921
10,29,6,164.36090538079344
10,30,1,162.9775234240491
10,30,2,167.8181053519026
10,30,3,170.4584021155033
10,30,4,164.16257178146105
10,30,5,144.1097812109603
10,30,6,163.12145103702463
10,31,1,159.14746161995444
10,31,2,162.64059151823616
10,31,3,161.4028102229513
10,31,4,170.81093430284275
10,31,5,147.8732438238453
10,31,6,160.56185247014005
10,32,1,164.939213619651
10,32,2,167.05727371821905
10,32,3,152.68855889739808
10,32,4,160.40502562181507
10,32,5,156.48957765290578
10,32,6,161.04405073596735
10,33,1,166.14779085971935
10,33,2,160.5629983989385
10,33,3,162.50442908005584
10,33,4,158.4000672244608
10,33,5,153.73059498654288
10,33,6,153.9755215066113
10,34,1,160.63473334603816
10,34,2,161.55527526191747
10,34,3,161.94389148080398
10,34,4,166.91332248331815
10,34,5,159.4696675268986
10,34,6,163.2878933446641
10,35,1,161.02127799484612
10,35,2,162.8658447582064
10,35,3,151.7033543644751
10,35,4,161.4152277169133
10,35,5,161.39715068958031
10,35,6,163.90541453113383
10,36,1,161.72726671932963
10,36,2,162.36942897932013
10,36,3,159.82879887461223
10,36,4,161.8433862497227
10,36,5,162.1408272378424
10,36,6,164.93157457111573
10,37,1,151.3812022930592
10,37,2,82.56118624930276
10,37,3,150.08226266543247
10,37,4,148.94128983337706
10,37,5,82.39722022511685
10,37,6,84.8547587891583
10,38,1,148.01929120611086
10,38,2,81.9594554364655
10,38,3,152.61771130460914
10,38,4,147.8194579318177
10,38,5,150.79053477762548
10,38,6,151.09313345556126
10,39,1,148.4338067821002
10,39,2,149.35287336455892
10,39,3,151.12831320732533
10,39,4,151.02550838984473
10,39,5,150.96632699625337
10,39,6,151.05704444568102
10,40,1,151.52023567130956
10,40,2,150.91446239866207
10,40,3,83.83436620838805
10,40,4,149.16458982763328
10,40,5,150.9769057327763
10,40,6,150.52297733554286
10,41,1,150.91320601262194
10,41,2,150.70803732085997
10,41,3,151.8752862911249
10,41,4,149.22090984603417
10,41,5,147.7267538898267
10,41,6,80.77956998149439
10,42,1,151.38303299938525
10,42,2,151.356690399082
10,42,3,148.72224205495309
10,42,4,150.78195439434222
10,42,5,149.46941589315892
10,42,6,81.40271272819076
10,43,1,150.65321545535906
10,43,2,81.40993080103333
10,43,3,150.54956545920368
10,43,4,151.03827251789556
10,43,5,151.0826943778733
10,43,6,151.74369585063076
10,44,1,148.84552668194664
10,44,2,83.53014367555124
10,44,3,149.04534951994768
10,44,4,81.86240004398175
10,44,5,149.419459195572
10,44,6,147.94093240485586
10,45,1,148.99590101811174
10,45,2,150.97659085055105
10,45,3,153.16018715618313
10,45,4,151.39218768585275
10,45,5,152.01869452852222
10,45,6,149.64326627550713
10,46,1,148.23905603187075
10,46,2,149.90465578313407
10,46,3,149.4465772988528
10,46,4,151.44921872790047
10,46,5,150.89351006370526
10,46,6,148.3950288231685
10,47,1,150.57320131058734
10,47,2,150.76686769462484
10,47,3,149.92001695899341
10,47,4,149.6072161679879
10,47,5,80.43061472596033
10,47,6,151.883881136107
10,48,1,149.26772985404898
10,48,2,151.19141757787796
10,48,3,148.61112262440233
10,48,4,154.37906426563018
10,48,5,150.39709189539255
10,48,6,152.9508949434736
11,1,1,139.63285226325274
11,1,2,137.90211615999522
11,1,3,132.53734902094834
11,1,4,83.40125602849922
11,1,5,103.8126659273971
11,1,6,94.29626935304758
11,2,1,130.09912611255822
