Central,Semana,Temporada,Caudal_m3s
3,8,5,72.31577760938993
3,8,6,84.63436057641194
3,9,1,115.715957130836
3,9,2,115.1163371315663
3,9,3,118.56073785385581
3,9,4,82.49221256250166
3,9,5,80.3892737063581
3,9,6,115.19908300850035
3,10,1,115.26512934865347
3,10,2,115.55890138480657
3,10,3,116.48401059325617
3,10,4,81.23635993912336
3,10,5,75.67698864512371
3,10,6,85.42630988365548
3,11,1,112.25600184702611
3,11,2,115.32536675169834
3,11,3,87.6257924603403
3,11,4,80.53431588471426
3,11,5,82.07303831799638
3,11,6,77.42906344810925
3,12,1,115.20815697277845
3,12,2,115.5789838731504
3,12,3,79.53144210771237
3,12,4,77.46878012841526
3,12,5,77.46903608971897
3,12,6,114.73588408253971
3,13,1,117.93342098070968
3,13,2,127.78007398750879
3,13,3,125.21287913190139
3,13,4,120.6397042333092
3,13,5,120.42224370342372
3,13,6,122.01196900001943
3,14,1,127.82309821280849
3,14,2,123.88326907579598
3,14,3,123.8532654145943
3,14,4,117.57493077696034
3,14,5,119.58983731669548
3,14,6,115.72129743311083
3,15,1,112.79377181076538
3,15,2,124.57267741321391
3,15,3,126.37940652270356
3,15,4,114.67200635486294
3,15,5,110.54028030076869
3,15,6,116.73601803282841
3,16,1,119.6434282769872
3,16,2,126.62553543957353
3,16,3,127.34650277268378
3,16,4,128.81115578307762
3,16,5,119.3920745566518
3,16,6,121.90360707662862
3,17,1,119.35598473130644
3,17,2,114.57365174924779
3,17,3,119.31556743493098
3,17,4,118.80469846370715
3,17,5,121.74132917643199
3,17,6,123.88608257494806
3,18,1,128.18591489512974
3,18,2,114.02232819647142
3,18,3,125.33819258994339
3,18,4,116.60468959648259
3,18,5,125.34259242858911
3,18,6,122.75757613938566
3,19,1,118.17489844032318
3,19,2,119.47807187112093
3,19,3,132.60730933605714
3,19,4,121.62906972641412
3,19,5,123.99381365420328
3,19,6,119.7925778927621
3,20,1,125.00102984954185
3,20,2,111.72596546919507
3,20,3,114.32774542914035
3,20,4,115.37121707038223
3,20,5,124.47269335457972
3,20,6,117.2548904862571
3,21,1,115.7425627108951
3,21,2,123.36681306332133
3,21,3,126.75912398314945
3,21,4,115.86046203374079
3,21,5,124.31265749806275
3,21,6,117.78769995787493
3,22,1,120.63246706607859
3,22,2,124.04499361486451
3,22,3,119.97059471420114
3,22,4,122.26748917114485
3,22,5,116.96354637332635
3,22,6,123.14880956012459
3,23,1,124.97572476550425
3,23,2,126.53702554451537
3,23,3,121.22057798229696
3,23,4,119.31339361044884
3,23,5,126.22917310931251
3,23,6,129.38231090724506
3,24,1,118.06972406827813
3,24,2,120.1601775123764
3,24,3,125.59367342628505
3,24,4,116.17286779902642
3,24,5,122.59897592075924
3,24,6,128.56307036003636
3,25,1,125.31517599685615
3,25,2,124.90767459417975
3,25,3,125.31521806900403
3,25,4,126.94366854603769
3,25,5,124.84657215684416
3,25,6,125.01141775850984
3,26,1,124.76121986523596
3,26,2,126.80992647262913
3,26,3,126.47218600327287
3,26,4,125.37546787541436
3,26,5,125.68364123935838
3,26,6,124.9070768475477
3,27,1,125.03501404140661
3,27,2,125.99102633342697
3,27,3,123.87628050485219
3,27,4,125.72554352187714
3,27,5,125.14617672167428
3,27,6,123.91143404153041
3,28,1,126.96958712101869
3,28,2,126.32002038439276
3,28,3,125.88436113571125
3,28,4,126.2217182009328
3,28,5,125.73900979128211
3,28,6,125.18243809194088
3,29,1,126.79054087269186
3,29,2,125.63776899391075
3,29,3,124.63721857952314
3,29,4,126.37055369936513
3,29,5,125.25559864518857
3,29,6,126.39565407679997
3,30,1,126.89732810820517
3,30,2,125.51136459697139
3,30,3,125.2035539395177
3,30,4,125.99029852902058
3,30,5,109.10237017303442
3,30,6,125.49368751782765
3,31,1,127.45727906441135
3,31,2,126.27662351932507
3,31,3,124.31650879617759
3,31,4,125.03208736627688
3,31,5,113.49941254746184
3,31,6,124.75506814456092
3,32,1,126.1232732472618
3,32,2,125.33148057317537
3,32,3,116.56838673638077
3,32,4,120.85920063061693
3,32,5,115.40322800654818
3,32,6,124.40488944276832
3,33,1,124.4566980122034
3,33,2,126.44788004927388
3,33,3,126.6863870618777
3,33,4,124.94539979071665
3,33,5,114.93221025932718
3,33,6,115.80738481792878
3,34,1,124.72564777175678
3,34,2,124.2194911991768
3,34,3,125.23586704560955
3,34,4,126.78991314236147
3,34,5,125.52979320866356
3,34,6,125.99979561284793
3,35,1,126.02046857133274
3,35,2,125.32298862695654
3,35,3,115.9603960850934
3,35,4,125.35266716447418
3,35,5,126.67882045634833
3,35,6,124.7539787551088
3,36,1,125.98924015939913
3,36,2,123.83123778879362
3,36,3,125.80064722115463
3,36,4,125.05622108567117
3,36,5,124.71181693732046
3,36,6,126.0045365957727
3,37,1,136.3658733347195
3,37,2,68.87593400224327
3,37,3,136.2922655315119
3,37,4,136.3787298695807
3,37,5,68.29424518441412
3,37,6,67.41243316978971
3,38,1,136.07890562376875
3,38,2,68.28151558818374
3,38,3,136.27956085582233
3,38,4,136.38182622473005
3,38,5,136.37005044607454
3,38,6,136.30087173717786
3,39,1,136.50621864946518
3,39,2,136.65312715350979
3,39,3,136.2823649493024
3,39,4,136.30066031601547
3,39,5,136.18798445362506
3,39,6,136.5866296913469
3,40,1,135.77767229039293
3,40,2,136.23688825206958
3,40,3,68.4482164137091
3,40,4,136.36277362244655
3,40,5,135.9492296095413
3,40,6,136.7945891347928
3,41,1,136.2374419599505
3,41,2,136.39243719396225
3,41,3,136.17770853259697
3,41,4,135.99169313767388
3,41,5,136.41480402741522
3,41,6,67.79747288013957
3,42,1,136.3657271709389
3,42,2,136.27445612514748
3,42,3,136.04454487261341
3,42,4,136.31503144568833
3,42,5,136.08873624863114
3,42,6,67.05521561233395
3,43,1,136.14095072867647
3,43,2,66.37064515370932
3,43,3,136.15827188787048
3,43,4,136.3670414936922
3,43,5,135.73917599051592
3,43,6,136.52113772933706
3,44,1,136.3290324816421
3,44,2,68.56098738392184
3,44,3,136.4364032947615
3,44,4,66.79197245752553
3,44,5,136.62838025852446
3,44,6,135.9203905822025
3,45,1,136.848412198179
3,45,2,136.84446449841346
3,45,3,136.11965225433454
3,45,4,136.4699792165585
3,45,5,136.2178950637752
3,45,6,136.03565425671974
3,46,1,136.32725759832357
3,46,2,136.21101313148694
3,46,3,135.90852655478548
3,46,4,135.59347570215365
3,46,5,136.6642329896524
3,46,6,136.7273660943713
3,47,1,136.24502012118415
3,47,2,136.36351295513177
3,47,3,136.12593817107046
3,47,4,136.1914332669213
3,47,5,66.02858621332227
3,47,6,136.28743703144985
3,48,1,136.43740898777716
3,48,2,136.37745098037342
3,48,3,136.44226879369134
3,48,4,135.67082435069202
3,48,5,136.0127358429898
3,48,6,136.07694059309316
4,1,1,0.0
4,1,2,0.0
4,1,3,0.0
4,1,4,0.0
4,1,5,0.0
4,1,6,0.0
4,2,1,0.0
4,2,2,0.0
4,2,3,0.0
4,2,4,0.0
4,2,5,0.0
4,2,6,0.0
4,3,1,0.0
4,3,2,0.0
4,3,3,0.0
4,3,4,0.0
4,3,5,0.0
4,3,6,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.0
4,4,5,0.0
4,4,6,0.0
4,5,1,0.0
4,5,2,0.0
4,5,3,0.0
4,5,4,0.0
4,5,5,0.0
4,5,6,0.0
4,6,1,0.0
4,6,2,0.0
4,6,3,0.0
4,6,4,0.0
4,6,5,0.0
4,6,6,0.0
4,7,1,0.0
4,7,2,0.0
4,7,3,0.0
4,7,4,0.0
4,7,5,0.0
4,7,6,0.0
4,8,1,0.0
4,8,2,0.0
4,8,3,0.0
4,8,4,0.0
4,8,5,0.0
4,8,6,0.0
4,9,1,0.0
4,9,2,0.0
4,9,3,0.0
4,9,4,0.0
4,9,5,0.0
4,9,6,0.0
4,10,1,0.0
4,10,2,0.0
4,10,3,0.0
4,10,4,0.0
4,10,5,0.0
4,10,6,0.0
4,11,1,0.0
4,11,2,0.0
4,11,3,0.0
4,11,4,0.0
4,11,5,0.0
4,11,6,0.0
4,12,1,0.0
4,12,2,0.0
4,12,3,0.0
4,12,4,0.0
4,12,5,0.0
4,12,6,0.0
4,13,1,0.0
4,13,2,0.0
4,13,3,0.0
4,13,4,0.0
4,13,5,0.0
4,13,6,0.0
4,14,1,0.0
4,14,2,0.0
4,14,3,0.0
4,14,4,0.0
4,14,5,0.0
4,14,6,0.0
4,15,1,0.0
4,15,2,0.0
4,15,3,0.0
4,15,4,0.0
4,15,5,0.0
4,15,6,0.0
4,16,1,0.0
4,16,2,0.0
4,16,3,0.0
4,16,4,0.0
4,16,5,0.0
4,16,6,0.0
4,17,1,0.0
4,17,2,0.0
4,17,3,0.0
4,17,4,0.0
4,17,5,0.0
4,17,6,0.0
4,18,1,0.0
4,18,2,0.0
4,18,3,0.0
4,18,4,0.0
4,18,5,0.0
4,18,6,0.0
4,19,1,0.0
4,19,2,0.0
4,19,3,0.0
4,19,4,0.0
4,19,5,0.0
4,19,6,0.0
4,20,1,0.0
4,20,2,0.0
4,20,3,0.0
4,20,4,0.0
4,20,5,0.0
4,20,6,0.0
4,21,1,0.0
4,21,2,0.0
4,21,3,0.0
4,21,4,0.0
4,21,5,0.0
4,21,6,0.0
4,22,1,0.0
4,22,2,0.0
4,22,3,0.0
4,22,4,0.0
4,22,5,0.0
4,22,6,0.0
4,23,1,0.0
4,23,2,0.0
4,23,3,0.0
4,23,4,0.0
4,23,5,0.0
4,23,6,0.0
4,24,1,0.0
4,24,2,0.0
4,24,3,0.0
4,24,4,0.0
4,24,5,0.0
4,24,6,0.0
4,25,1,0.0
4,25,2,0.0
4,25,3,0.0
4,25,4,0.0
4,25,5,0.0
4,25,6,0.0
4,26,1,0.0
4,26,2,0.0
4,26,3,0.0
4,26,4,0.0
4,26,5,0.0
4,26,6,0.0
4,27,1,0.0
4,27,2,0.0
4,27,3,0.0
4,27,4,0.0
4,27,5,0.0
4,27,6,0.0
4,28,1,0.0
4,28,2,0.0
4,28,3,0.0
4,28,4,0.0
4,28,5,0.0
4,28,6,0.0
4,29,1,0.0
4,29,2,0.0
4,29,3,0.0
4,29,4,0.0
4,29,5,0.0
4,29,6,0.0
4,30,1,0.0
4,30,2,0.0
4,30,3,0.0
4,30,4,0.0
4,30,5,0.0
4,30,6,0.0
4,31,1,0.0
4,31,2,0.0
4,31,3,0.0
4,31,4,0.0
4,31,5,0.0
4,31,6,0.0
4,32,1,0.0
4,32,2,0.0
4,32,3,0.0
4,32,4,0.0
4,32,5,0.0
4,32,6,0.0
4,33,1,0.0
4,33,2,0.0
4,33,3,0.0
4,33,4,0.0
4,33,5,0.0
4,33,6,0.0
4,34,1,0.0
4,34,2,0.0
4,34,3,0.0
4,34,4,0.0
4,34,5,0.0
4,34,6,0.0
4,35,1,0.0
4,35,2,0.0
4,35,3,0.0
4,35,4,0.0
4,35,5,0.0
4,35,6,0.0
4,36,1,0.0
4,36,2,0.0
4,36,3,0.0
4,36,4,0.0
4,36,5,0.0
4,36,6,0.0
4,37,1,0.0
4,37,2,0.0
4,37,3,0.0
4,37,4,0.0
4,37,5,0.0
4,37,6,0.0
4,38,1,0.0
4,38,2,0.0
4,38,3,0.0
4,38,4,0.0
4,38,5,0.0
4,38,6,0.0
4,39,1,0.0
4,39,2,0.0
4,39,3,0.0
4,39,4,0.0
4,39,5,0.0
4,39,6,0.0
4,40,1,0.0
